gender,samerace,age,mn_sat,tuition,imprace,imprelig,income,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,expnum,attr1_1,sinc1_1,intel1_1,fun1_1,shar1_1,attr4_1,sinc4_1,intel4_1,fun4_1,shar4_1,attr2_1,sinc2_1,intel2_1,fun2_1,shar2_1,attr3_1,sinc3_1,intel3_1,fun3_1,attr5_1,sinc5_1,intel5_1,fun5_1,match_es,lats,lons,int_corr,field_cd_1.0,field_cd_10.0,field_cd_11.0,field_cd_12.0,field_cd_13.0,field_cd_14.0,field_cd_15.0,field_cd_16.0,field_cd_17.0,field_cd_18.0,field_cd_2.0,field_cd_3.0,field_cd_4.0,field_cd_5.0,field_cd_6.0,field_cd_7.0,field_cd_8.0,field_cd_9.0,field_cd_nan,race_1.0,race_2.0,race_3.0,race_4.0,race_6.0,race_nan,race_5.0,goal_1.0,goal_2.0,goal_3.0,goal_4.0,goal_5.0,goal_6.0,goal_nan,date_1.0,date_2.0,date_3.0,date_4.0,date_5.0,date_6.0,date_7.0,date_nan,go_out_1.0,go_out_2.0,go_out_3.0,go_out_4.0,go_out_5.0,go_out_6.0,go_out_7.0,go_out_nan,career_c_1.0,career_c_10.0,career_c_11.0,career_c_12.0,career_c_13.0,career_c_14.0,career_c_15.0,career_c_16.0,career_c_17.0,career_c_2.0,career_c_3.0,career_c_4.0,career_c_5.0,career_c_6.0,career_c_7.0,career_c_8.0,career_c_9.0,career_c_nan,gender_o,age_o,mn_sat_o,tuition_o,imprace_o,imprelig_o,income_o,sports_o,tvsports_o,exercise_o,dining_o,museums_o,art_o,hiking_o,gaming_o,clubbing_o,reading_o,tv_o,theater_o,movies_o,concerts_o,music_o,shopping_o,yoga_o,exphappy_o,expnum_o,attr1_1_o,sinc1_1_o,intel1_1_o,fun1_1_o,shar1_1_o,attr4_1_o,sinc4_1_o,intel4_1_o,fun4_1_o,shar4_1_o,attr2_1_o,sinc2_1_o,intel2_1_o,fun2_1_o,shar2_1_o,attr3_1_o,sinc3_1_o,intel3_1_o,fun3_1_o,attr5_1_o,sinc5_1_o,intel5_1_o,fun5_1_o,match_es_o,lats_o,lons_o,field_cd_1.0_o,field_cd_10.0_o,field_cd_11.0_o,field_cd_12.0_o,field_cd_13.0_o,field_cd_14.0_o,field_cd_15.0_o,field_cd_16.0_o,field_cd_17.0_o,field_cd_18.0_o,field_cd_2.0_o,field_cd_3.0_o,field_cd_4.0_o,field_cd_5.0_o,field_cd_6.0_o,field_cd_7.0_o,field_cd_8.0_o,field_cd_9.0_o,field_cd_nan_o,race_1.0_o,race_2.0_o,race_3.0_o,race_4.0_o,race_6.0_o,race_nan_o,race_5.0_o,goal_1.0_o,goal_2.0_o,goal_3.0_o,goal_4.0_o,goal_5.0_o,goal_6.0_o,goal_nan_o,date_1.0_o,date_2.0_o,date_3.0_o,date_4.0_o,date_5.0_o,date_6.0_o,date_7.0_o,date_nan_o,go_out_1.0_o,go_out_2.0_o,go_out_3.0_o,go_out_4.0_o,go_out_5.0_o,go_out_6.0_o,go_out_7.0_o,go_out_nan_o,career_c_1.0_o,career_c_10.0_o,career_c_11.0_o,career_c_12.0_o,career_c_13.0_o,career_c_14.0_o,career_c_15.0_o,career_c_16.0_o,career_c_17.0_o,career_c_2.0_o,career_c_3.0_o,career_c_4.0_o,career_c_5.0_o,career_c_6.0_o,career_c_7.0_o,career_c_8.0_o,career_c_9.0_o,career_c_nan_o,partnerDistance,match
1,1,23.0,1160.0,22170.0,8.0,1.0,78844.0,3.0,3.0,7.0,9.0,8.0,7.0,1.0,2.0,5.0,8.0,2.0,7.0,10.0,10.0,10.0,6.0,1.0,6.0,8.251381215469614,14.0,11.0,8.0,11.0,8.0,19.0,5.0,8.0,11.0,11.0,18.0,6.0,6.0,12.0,6.0,8.0,7.0,9.0,8.0,8.0,8.0,9.0,8.0,5.0,37.63055945,126.82694355,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,27.0,1090.0,12444.0,3.0,3.0,46185.0,10.0,7.0,10.0,9.0,8.0,7.0,9.0,1.0,7.0,5.0,4.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,8.357390700902151,8.0,8.0,11.0,11.0,8.0,16.0,5.0,8.0,11.0,5.0,18.0,3.0,9.0,15.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,2.0,40.81139279,14.20168046,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5548.340057097088,0
1,0,28.0,1300.8602409638554,21252.001402032947,1.0,1.0,55419.0,5.0,5.0,5.0,8.0,10.0,10.0,5.0,5.0,9.0,6.0,6.0,10.0,10.0,10.0,10.0,8.0,5.0,8.0,20.0,17.0,17.0,11.0,6.0,0.0,16.410196987253766,7.66203167246041,8.5162224797219,10.301081498648127,7.548624564122433,12.0,12.0,12.0,6.0,3.0,10.0,10.0,10.0,10.0,6.9311224489795915,7.908673469387755,8.269132653061224,7.4145408163265305,11.0,40.75829980612921,-73.96794541104362,0.02,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,23.0,1299.2247324613554,21202.225347222222,4.0,1.0,44991.57142857143,8.0,9.0,6.0,5.0,8.0,9.0,6.0,3.0,1.0,10.0,6.0,7.0,8.0,7.0,6.0,4.0,1.0,5.0,0.0,8.0,12.0,10.0,10.0,10.0,16.5126374686475,7.657341308122708,8.471734516689176,10.361952537140652,7.5588235294117645,6.0,15.0,9.0,9.0,15.0,5.0,8.0,7.0,5.0,6.933180311145116,7.912522315735782,8.286661565927059,7.444529456771232,2.0,45.7398584,21.1979015,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4502.624319531278,0
1,0,27.0,1300.8602409638554,21252.001402032947,1.0,1.0,44931.88022202746,3.0,3.0,3.0,8.0,7.0,7.0,6.0,2.0,8.0,5.0,4.0,3.0,9.0,10.0,10.0,7.0,3.0,4.0,8.251381215469614,9.0,9.0,11.0,10.0,11.0,12.0,10.0,10.0,12.0,10.0,8.0,12.0,12.0,10.0,8.0,7.0,8.0,9.0,7.0,6.9311224489795915,7.908673469387755,8.269132653061224,7.4145408163265305,2.0,61.0666922,-107.991707,0.46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,31.0,1299.2247324613554,21202.225347222222,3.0,3.0,55080.0,5.0,1.0,3.0,5.0,3.0,3.0,9.0,1.0,5.0,7.0,1.0,1.0,7.0,5.0,4.0,2.0,10.0,5.0,8.357390700902151,7.0,12.0,12.0,12.0,8.0,10.0,10.0,9.0,7.0,7.0,15.0,9.0,9.0,9.0,9.0,7.0,9.0,9.0,8.0,6.933180311145116,7.912522315735782,8.286661565927059,7.444529456771232,1.0,40.77016551009995,-73.95972057001578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999.323662647049,0
0,0,34.0,1430.0,26908.0,6.0,6.0,44931.88022202746,3.0,3.0,5.0,8.0,8.0,7.0,8.0,1.0,6.0,9.0,6.0,8.0,8.0,6.0,7.0,1.0,8.0,7.0,8.251381215469614,5.0,13.0,11.0,11.0,11.0,11.0,8.0,8.0,8.0,8.0,12.0,12.0,9.0,12.0,9.0,7.0,9.0,9.0,7.0,7.0,10.0,8.0,7.0,2.0,40.39139701618583,9.710616480085813,0.32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,33.0,1299.2247324613554,21202.225347222222,2.0,7.0,44991.57142857143,7.0,9.0,1.0,10.0,8.0,6.0,1.0,1.0,6.0,10.0,7.0,3.0,8.0,8.0,5.0,4.0,1.0,5.0,8.357390700902151,12.0,12.0,8.0,8.0,11.0,19.0,8.0,3.0,14.0,11.0,9.0,9.0,15.0,6.0,6.0,7.0,9.0,10.0,7.0,7.0,9.0,10.0,7.0,9.0,-31.7613365,-71.3187697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7178.377777973775,0
1,0,22.0,1310.0,33585.0,1.0,1.0,44931.88022202746,2.0,1.0,5.0,7.0,2.0,2.0,9.0,6.0,4.0,10.0,8.0,8.0,10.0,8.0,8.0,8.0,8.0,8.0,8.251381215469614,21.0,24.0,3.0,3.0,5.0,13.0,13.0,3.0,13.0,8.0,10.0,12.0,6.0,14.0,12.0,7.0,10.0,7.0,5.0,7.0,8.0,7.0,4.0,9.0,54.73326975,25.242304175,0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,28.0,1299.2247324613554,21202.225347222222,1.0,1.0,44991.57142857143,4.0,3.0,3.0,8.0,7.0,6.0,7.0,4.0,9.0,9.0,2.0,9.0,9.0,9.0,9.0,9.0,2.0,10.0,8.357390700902151,0.0,15.0,15.0,15.0,0.0,15.0,10.0,5.0,15.0,5.0,12.0,3.0,12.0,12.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0,8.0,7.0,2.0,60.7336807,24.73559733333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415.0067261193829,0
0,1,21.0,1300.8602409638554,21252.001402032947,8.0,10.0,44931.88022202746,10.0,8.0,10.0,5.0,5.0,5.0,2.0,1.0,3.0,7.0,10.0,4.0,7.0,4.0,8.0,5.0,2.0,5.0,0.0,7.0,10.0,11.0,9.0,10.0,16.410196987253766,7.66203167246041,8.5162224797219,10.301081498648127,7.548624564122433,19.0,8.0,5.0,8.0,11.0,5.0,9.0,9.0,7.0,6.9311224489795915,7.908673469387755,8.269132653061224,7.4145408163265305,0.0,37.54578545,126.8534048,-0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,25.0,1299.2247324613554,21202.225347222222,9.0,6.0,42096.0,4.0,9.0,3.0,7.0,7.0,8.0,5.0,7.0,9.0,7.0,5.0,5.0,8.0,8.0,10.0,4.0,2.0,3.0,2.0,14.0,11.0,14.0,11.0,0.0,16.5126374686475,7.657341308122708,8.471734516689176,10.361952537140652,7.5588235294117645,22.0,0.0,16.0,11.0,0.0,3.0,10.0,9.0,8.0,6.933180311145116,7.912522315735782,8.286661565927059,7.444529456771232,0.0,37.40701123769779,-122.08884476803796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5646.772048327197,0
1,1,28.0,1300.8602409638554,21252.001402032947,6.0,6.0,27248.0,8.0,7.0,6.0,6.0,8.0,7.0,6.0,7.0,8.0,9.0,6.0,5.0,10.0,6.0,7.0,5.0,2.0,7.0,8.251381215469614,10.0,10.0,11.0,11.0,9.0,14.0,8.0,3.0,11.0,3.0,17.0,4.0,8.0,13.0,4.0,7.0,8.0,9.0,7.0,6.9311224489795915,7.908673469387755,8.269132653061224,7.4145408163265305,4.035893878966534,34.19749716155989,-79.813137963974,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,27.0,1299.2247324613554,21202.225347222222,3.0,9.0,49466.0,7.0,6.0,9.0,8.0,5.0,5.0,9.0,9.0,8.0,10.0,1.0,3.0,4.0,3.0,6.0,5.0,1.0,8.0,8.357390700902151,9.0,11.0,11.0,11.0,8.0,11.0,14.0,11.0,14.0,12.0,14.0,10.0,11.0,11.0,8.0,9.0,8.0,10.0,10.0,6.933180311145116,7.912522315735782,8.286661565927059,7.444529456771232,6.0,43.14198216780699,-77.4580472291416,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630.8520075113262,0
1,0,26.0,1300.8602409638554,21252.001402032947,1.0,1.0,44931.88022202746,7.0,3.0,5.0,7.0,5.0,5.0,7.0,2.0,5.0,3.0,1.0,5.0,7.0,6.0,7.0,2.0,2.0,5.0,8.251381215469614,14.0,14.0,14.0,7.0,0.0,11.0,11.0,11.0,8.0,8.0,14.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,8.0,8.0,9.0,7.0,6.0,3.0,44.7910633,21.0486795,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,26.0,1299.2247324613554,21202.225347222222,3.0,3.0,44991.57142857143,8.0,1.0,4.0,10.0,8.0,7.0,10.0,5.0,7.0,9.0,1.0,3.0,9.0,7.0,5.0,1.0,7.0,5.0,8.357390700902151,14.0,14.0,14.0,6.0,5.0,19.0,6.0,8.0,11.0,6.0,19.0,6.0,6.0,14.0,8.0,7.0,9.0,8.0,6.0,7.0,8.0,10.0,4.0,5.0,-31.7613365,-71.3187697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7829.269932276647,1
1,1,26.0,1300.8602409638554,21252.001402032947,1.0,1.0,44931.88022202746,8.0,2.0,7.0,7.0,7.0,8.0,3.0,3.0,6.0,7.0,2.0,6.0,7.0,7.0,10.0,3.0,10.0,7.0,8.251381215469614,10.0,10.0,11.0,10.0,10.0,11.0,7.0,11.0,13.0,11.0,11.0,7.0,8.0,10.0,10.0,7.0,7.0,9.0,6.0,6.9311224489795915,7.908673469387755,8.269132653061224,7.4145408163265305,4.035893878966534,41.408912131477,2.1709293336561744,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,26.0,1299.2247324613554,21202.225347222222,8.0,6.0,52388.0,10.0,5.0,9.0,9.0,10.0,10.0,3.0,1.0,9.0,8.0,4.0,5.0,5.0,3.0,8.0,10.0,7.0,4.0,8.357390700902151,12.0,9.0,11.0,9.0,8.0,11.0,7.0,10.0,10.0,7.0,17.0,5.0,5.0,17.0,9.0,9.0,5.0,10.0,9.0,6.933180311145116,7.912522315735782,8.286661565927059,7.444529456771232,2.0,29.89854510592417,-95.6512929542654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5254.009087438021,0
0,1,26.0,1430.0,26908.0,1.0,3.0,31432.0,7.0,1.0,7.0,5.0,7.0,8.0,6.0,1.0,5.0,9.0,7.0,4.0,8.0,2.0,6.0,2.0,1.0,3.0,8.251381215469614,8.0,8.0,13.0,11.0,11.0,17.0,6.0,6.0,12.0,9.0,18.0,6.0,6.0,12.0,12.0,8.0,7.0,9.0,8.0,8.0,7.0,9.0,8.0,2.0,43.30477629070513,-1.9749057080128205,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,26.0,1309.0,15162.0,7.0,3.0,80608.0,6.0,2.0,8.0,9.0,8.0,9.0,2.0,3.0,6.0,9.0,1.0,4.0,7.0,6.0,7.0,2.0,2.0,4.0,8.357390700902151,13.0,9.0,15.0,7.0,5.0,15.0,8.0,6.0,13.0,9.0,15.0,11.0,7.0,11.0,3.0,7.0,6.0,10.0,7.0,5.0,6.0,9.0,6.0,9.0,40.28559615,-74.87082409112847,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3637.408640166678,0
0,1,28.0,1300.8602409638554,21252.001402032947,3.0,3.0,52186.0,8.0,4.0,5.0,8.0,8.0,8.0,8.0,3.0,6.0,6.0,6.0,5.0,8.0,7.0,10.0,9.0,8.0,4.0,8.251381215469614,5.0,11.0,11.0,11.0,9.0,15.0,6.0,10.0,13.0,3.0,17.0,5.0,12.0,12.0,5.0,8.0,8.0,8.0,8.0,6.9311224489795915,7.908673469387755,8.269132653061224,7.4145408163265305,6.0,44.90093757582583,-93.57968252987988,0.15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,30.0,1299.2247324613554,21202.225347222222,4.0,7.0,52467.0,3.0,1.0,6.0,6.0,7.0,7.0,2.0,1.0,1.0,10.0,8.0,8.0,8.0,5.0,5.0,2.0,2.0,6.0,8.357390700902151,10.0,7.0,12.0,11.0,11.0,15.0,9.0,9.0,12.0,9.0,5.0,12.0,11.0,12.0,11.0,8.0,6.0,9.0,7.0,6.933180311145116,7.912522315735782,8.286661565927059,7.444529456771232,4.0,35.1836811,129.2036809,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6290.294345251907,0
0,0,33.0,1290.0,21645.0,2.0,1.0,44931.88022202746,3.0,4.0,4.0,10.0,9.0,10.0,1.0,1.0,8.0,7.0,10.0,8.0,10.0,1.0,4.0,10.0,4.0,2.0,8.251381215469614,22.0,8.0,14.0,3.0,0.0,31.0,6.0,3.0,9.0,6.0,40.0,3.0,3.0,9.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,37.4443293,-122.1598465,-0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,27.0,1299.2247324613554,8421.0,3.0,1.0,69487.0,10.0,7.0,7.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,3.0,6.0,10.0,10.0,1.0,7.0,6.0,8.357390700902151,22.0,0.0,5.0,27.0,0.0,17.0,6.0,11.0,11.0,0.0,9.0,9.0,9.0,9.0,11.0,10.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,41.79701484504425,-87.93497507646018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1833.7511680227633,0
1,1,26.0,1400.0,26019.0,5.0,3.0,44931.88022202746,6.0,7.0,5.0,7.0,5.0,3.0,5.0,5.0,4.0,6.0,8.0,6.0,9.0,6.0,6.0,7.0,0.0,8.0,8.251381215469614,5.0,5.0,16.0,16.0,8.0,17.0,6.0,6.0,17.0,6.0,14.0,6.0,11.0,14.0,6.0,7.0,9.0,8.0,7.0,7.0,8.0,8.0,6.0,0.0,42.484028184555946,-71.15635511389875,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,24.0,1340.0,25380.0,6.0,3.0,44991.57142857143,5.0,5.0,5.0,7.0,8.0,8.0,6.0,5.0,6.0,9.0,6.0,4.0,8.0,7.0,8.0,8.0,7.0,2.0,8.357390700902151,11.0,5.0,11.0,18.0,5.0,22.0,3.0,11.0,8.0,6.0,22.0,3.0,11.0,8.0,6.0,7.0,7.0,9.0,10.0,7.0,8.0,8.0,9.0,3.0,33.87950073765589,-117.95733426442668,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2576.357602424908,0
